Che cos'è Amazon SageMaker?,"Amazon SageMaker è un servizio completamente gestito per preparare dati e creare, addestrare e distribuire modelli di machine learning (ML) per qualsiasi caso d'uso con infrastruttura, strumenti e flussi di lavoro completamente gestiti."
In quali regioni è disponibile Amazon SageMaker?,"Per un elenco delle regioni AWS di Amazon SageMaker supportate, visita la pagina AWS Regional Services. Inoltre, per ulteriori informazioni, consulta Regional endpoints nella guida di riferimento generale di AWS."
Qual è la disponibilità del servizio Amazon SageMaker?,"Amazon SageMaker è progettato per un'elevata disponibilità. Non ci sono finestre di manutenzione o tempi di inattività programmati. Le API SageMaker vengono eseguite nei comprovati data center ad alta disponibilità di Amazon, con la replica dello stack di servizi configurata su tre strutture in ciascuna regione AWS per fornire tolleranza agli errori in caso di guasto del server o interruzione della zona di disponibilità."
In che modo Amazon SageMaker protegge il mio codice?,"Amazon SageMaker archivia il codice in volumi di storage ML, protetti da gruppi di sicurezza e opzionalmente crittografati quando sono inattivi."
Quali misure di sicurezza utilizza Amazon SageMaker?,"Amazon SageMaker garantisce che gli artefatti del modello ML e altri artefatti di sistema siano crittografati in transito e a riposo. Le richieste all'API e alla console SageMaker vengono effettuate tramite una connessione sicura (SSL). Passi i ruoli di AWS Identity and Access Management a SageMaker per fornire le autorizzazioni per accedere alle risorse per tuo conto per la formazione e l'implementazione. Puoi utilizzare bucket crittografati di Amazon Simple Storage Service (Amazon S3) per modellare artefatti e dati, nonché passare una chiave AWS Key Management Service (KMS) ai notebook, ai processi di formazione e agli endpoint di SageMaker per crittografare il volume di storage ML allegato. Amazon SageMaker supporta anche Amazon Virtual Private Cloud (VPC) e AWS PrivateLink."
"Amazon SageMaker utilizza o condivide modelli, dati di addestramento o algoritmi?","Amazon SageMaker non utilizza né condivide modelli dei clienti, dati di formazione o algoritmi. Sappiamo che i clienti tengono molto alla privacy e alla sicurezza dei dati. Ecco perché AWS ti offre la proprietà e il controllo dei tuoi contenuti attraverso strumenti semplici e potenti che ti consentono di determinare dove verranno archiviati, proteggere i contenuti in transito e inattivi e gestire l'accesso ai servizi e alle risorse AWS per i tuoi utenti. Implementiamo inoltre controlli tecnici e fisici responsabili e sofisticati progettati per impedire l'accesso o la divulgazione non autorizzati dei tuoi contenuti. In qualità di cliente, mantieni la proprietà dei tuoi contenuti e scegli quali servizi AWS possono elaborare, archiviare e ospitare i tuoi contenuti. Non accediamo ai tuoi contenuti per nessuno scopo senza il tuo consenso."
Come mi viene addebitato Amazon SageMaker?,"Paghi per le risorse di calcolo, archiviazione ed elaborazione dati ML che utilizzi per ospitare il notebook, addestrare il modello, eseguire previsioni e registrare gli output. Amazon SageMaker consente di selezionare il numero e il tipo di istanza utilizzata per il notebook ospitato, la formazione e l'hosting del modello. Paghi solo ciò che usi, così come lo usi; non sono previsti costi minimi né impegni anticipati. Consulta la pagina dei prezzi di Amazon SageMaker e il calcolatore dei prezzi di Amazon SageMaker per maggiori dettagli."
"In che modo posso ottimizzare i costi di Amazon SageMaker, ad esempio rilevando e bloccando le risorse inattive per evitare addebiti inutili?","Esistono diverse best practice che puoi adottare per ottimizzare l'utilizzo delle risorse di Amazon SageMaker. Alcuni approcci prevedono ottimizzazioni della configurazione, altri prevedono soluzioni programmatiche. Una guida completa su questo concetto, completa di tutorial visivi ed esempi di codice, è disponibile in questo post del blog."
"Cosa succede se dispongo di un notebook, di un ambiente di formazione o di hosting personale?","Amazon SageMaker offre un flusso di lavoro completo, ma puoi continuare a utilizzare gli strumenti esistenti con SageMaker. Puoi trasferire facilmente i risultati di ogni fase all'interno e all'esterno di SageMaker in base alle esigenze aziendali."
R è supportato con Amazon SageMaker?,"Sì, R è supportato da Amazon SageMaker. Puoi usare R all'interno delle istanze del notebook SageMaker, che includono un kernel R preinstallato e la libreria reticulate. Reticulate offre un'interfaccia R per l'SDK Python di Amazon SageMaker, che consente agli esperti di ML di creare, addestrare, ottimizzare e distribuire modelli R."
Come posso verificare gli squilibri nel mio modello?,"Amazon SageMaker Clarify aiuta a migliorare la trasparenza dei modelli rilevando distorsioni statistiche nell'intero flusso di lavoro ML. SageMaker Clarify verifica la presenza di squilibri durante la preparazione dei dati, dopo la formazione e nel tempo e include anche strumenti che aiutano a spiegare i modelli ML e le relative previsioni. I risultati possono essere condivisi tramite report di spiegabilità."
Che tipo di distorsione rileva Amazon SageMaker Clarify?,"La misurazione delle distorsioni nei modelli ML è un primo passo per mitigare le distorsioni. Le distorsioni possono essere misurate prima e dopo l'addestramento, nonché a fini di inferenza per un modello implementato. Ogni misura della distorsione corrisponde a una diversa nozione di equità. Anche considerare semplici nozioni di equità porta a molte misure diverse applicabili in vari contesti. È necessario scegliere nozioni e metriche parziali valide per l'applicazione e la situazione oggetto di indagine. Attualmente SageMaker supporta il calcolo di diverse metriche di distorsione per i dati di addestramento (come parte della preparazione dei dati SageMaker), per il modello addestrato (come parte di Amazon SageMaker Experiments) e per l'inferenza per un modello distribuito (come parte di Amazon SageMaker Model Monitor). Ad esempio, prima della formazione, forniamo metriche per verificare se i dati di formazione sono rappresentativi (ovvero se un gruppo è sottorappresentato) e se vi sono differenze nella distribuzione delle etichette tra i gruppi. Dopo la formazione o durante l'implementazione, le metriche possono essere utili per misurare se (e in che misura) le prestazioni del modello differiscono tra i gruppi. Ad esempio, iniziate confrontando i tassi di errore (la probabilità che la previsione di un modello differisca dall'etichetta reale) o suddivideteli ulteriormente in precisione (la probabilità che una previsione positiva sia corretta) e ricordate (la probabilità che il modello identifichi correttamente un esempio positivo)."
In che modo Amazon SageMaker Clarify migliora la spiegabilità del modello?,Amazon SageMaker Clarify è integrato con Amazon SageMaker Experiments per fornire un grafico dell'importanza delle funzionalità che descrive in dettaglio l'importanza di ogni input per il processo decisionale complessivo del modello dopo che il modello è stato addestrato. Questi dettagli possono aiutare a determinare se un particolare input del modello ha un'influenza maggiore di quanto dovrebbe sul comportamento generale del modello. SageMaker Clarify rende inoltre disponibili le spiegazioni per le singole previsioni tramite un'API.
Che cos'è Amazon SageMaker Studio?,"Amazon SageMaker Studio fornisce un'unica interfaccia visiva basata sul Web in cui è possibile eseguire tutte le fasi di sviluppo di ML. SageMaker Studio offre accesso, controllo e visibilità completi in ogni fase necessaria per preparare i dati e creare, addestrare e distribuire modelli. Potete caricare rapidamente i dati, creare nuovi taccuini, addestrare e ottimizzare i modelli, passare da una fase all'altra per regolare gli esperimenti, confrontare i risultati e implementare i modelli in produzione, il tutto in un unico posto, aumentando la produttività. Tutte le attività di sviluppo di ML, compresi i notebook, la gestione degli esperimenti, la creazione automatica dei modelli, il debug e la profilazione e il rilevamento delle deviazioni dei modelli, possono essere eseguite all'interno dell'interfaccia visiva unificata di SageMaker Studio."
